Dia;Mes;Ano;Estado;Comunidad;Sitio;Latitud;Longitud;Habitat;Zonificacion;Tipo de protección;ANP;Buzo Monitor;Hora inicial buceo;Hora final buceo;Profundidad inicial (m);Profundidad final (m);Temperatura (°C);Visibilidad (m);Transecto;Genero;Especie;GeneroEspecie;Abundancia
31;5;2015;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;William Balam;ND;ND;12;ND;28;ND;8;Stenopus;hispidus;Stenopus hispidus;4
31;5;2015;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;William Balam;ND;ND;12;ND;28;ND;9;Stenopus;hispidus;Stenopus hispidus;1
31;5;2015;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;William Balam;ND;ND;12;ND;28;ND;9;Strombus;gigas;Strombus gigas;2
31;5;2015;Quintana Roo;Banco Chinchorro;Los Gonzalez;18.58342;-87.4175;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;Jacobo Caamal;ND;ND;12;ND;28;ND;10;Panulirus;argus;Panulirus argus;1
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Baltazar Hoil;9:03;ND;ND;ND;ND;ND;1;Diadema;antillarum;Diadema antillarum;250
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Baltazar Hoil;9:03;ND;ND;ND;ND;ND;2;Diadema;antillarum;Diadema antillarum;3
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Baltazar Hoil;9:03;ND;ND;ND;ND;ND;2;Otros;erizos;Otros erizos;2
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Marco Antonio Gonzalez;9:03;ND;ND;ND;ND;ND;3;Panulirus;argus;Panulirus argus;2
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Marco Antonio Gonzalez;9:03;ND;ND;ND;ND;ND;4;Otros;erizos;Otros erizos;1
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Erick Balam;9:03;ND;ND;ND;ND;ND;5;Diadema;antillarum;Diadema antillarum;2
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Erick Balam;9:03;ND;ND;ND;ND;ND;5;Panulirus;argus;Panulirus argus;15
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Erick Balam;9:03;ND;ND;ND;ND;ND;6;Diadema;antillarum;Diadema antillarum;2
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Erick Balam;9:03;ND;ND;ND;ND;ND;6;Panulirus;argus;Panulirus argus;10
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;9:03;ND;ND;ND;ND;ND;7;Diadema;antillarum;Diadema antillarum;16
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;9:03;ND;ND;ND;ND;ND;7;Otros;erizos;Otros erizos;1
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;9:03;ND;ND;ND;ND;ND;7;Panulirus;guttatus;Panulirus guttatus;1
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;9:03;ND;ND;ND;ND;ND;8;Diadema;antillarum;Diadema antillarum;15
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;9:03;ND;ND;ND;ND;ND;8;Otros;erizos;Otros erizos;7
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Jacobo Caamal;9:03;ND;ND;ND;ND;ND;8;Panulirus;argus;Panulirus argus;6
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Stuart Fulton;9:03;ND;ND;ND;ND;ND;9;Panulirus;argus;Panulirus argus;2
2;5;2015;Quintana Roo;Punta Herrero;Manchon;19.34126;-87.44344;Arrecife coralino;No Pesca;Reserva comunitaria;RB Sian Ka'an;Stuart Fulton;9:03;ND;ND;ND;ND;ND;10;Panulirus;argus;Panulirus argus;3
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Baltazar Hoil;16:05;ND;ND;ND;ND;ND;1;ND;ND;ND ND;0
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Baltazar Hoil;16:05;ND;ND;ND;ND;ND;2;Stenopus;hispidus;Stenopus hispidus;1
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Marco Antonio Gonzalez;16:05;ND;ND;ND;ND;ND;3;ND;ND;ND ND;0
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Marco Antonio Gonzalez;16:05;ND;ND;ND;ND;ND;4;Stenopus;hispidus;Stenopus hispidus;2
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Marco Antonio Gonzalez;16:05;ND;ND;ND;ND;ND;4;Panulirus;argus;Panulirus argus;1
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Balam;16:05;ND;ND;ND;ND;ND;5;ND;ND;ND ND;0
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Erick Balam;16:05;ND;ND;ND;ND;ND;6;Panulirus;argus;Panulirus argus;3
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;16:05;ND;ND;ND;ND;ND;7;Panulirus;argus;Panulirus argus;4
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;16:05;ND;ND;ND;ND;ND;8;ND;ND;ND ND;0
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;16:05;ND;ND;ND;ND;ND;9;Stenopus;hispidus;Stenopus hispidus;4
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;16:05;ND;ND;ND;ND;ND;9;Otros;erizos;Otros erizos;2
1;5;2015;Quintana Roo;Punta Herrero;Manchon (Control);19.37124;-87.45167;Arrecife coralino;Pesca;Ninguna;RB Sian Ka'an;Jacobo Caamal;16:05;ND;ND;ND;ND;ND;10;ND;ND;ND ND;0
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;William Balam;ND;ND;7;ND;28;ND;1;Stenopus;hispidus;Stenopus hispidus;3
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;William Balam;ND;ND;7;ND;28;ND;2;Stenopus;hispidus;Stenopus hispidus;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;William Balam;ND;ND;7;ND;28;ND;2;Diadema;antillarum;Diadema antillarum;2
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;William Balam;ND;ND;7;ND;28;ND;2;Strombus;gigas;Strombus gigas;6
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;William Balam;ND;ND;7;ND;28;ND;3;Stenopus;hispidus;Stenopus hispidus;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;William Balam;ND;ND;7;ND;28;ND;3;Strombus;gigas;Strombus gigas;8
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;7;ND;28;ND;4;Stenopus;hispidus;Stenopus hispidus;6
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;7;ND;28;ND;5;Stenopus;hispidus;Stenopus hispidus;10
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;7;ND;28;ND;5;Strombus;gigas;Strombus gigas;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;7;ND;28;ND;6;Stenopus;hispidus;Stenopus hispidus;10
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;7;ND;28;ND;6;Diadema;antillarum;Diadema antillarum;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;Jose Castro;ND;ND;7;ND;28;ND;7;Strombus;gigas;Strombus gigas;7
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;Jose Castro;ND;ND;7;ND;28;ND;8;Stenopus;hispidus;Stenopus hispidus;2
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;Jose Castro;ND;ND;7;ND;28;ND;8;Strombus;gigas;Strombus gigas;16
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;Jose Castro;ND;ND;7;ND;28;ND;9;Stenopus;hispidus;Stenopus hispidus;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte;18.76841;-87.32899;Arrecife coralino;No Pesca;Zona núcleo;RB Banco Chinchorro;Jose Castro;ND;ND;7;ND;28;ND;10;Stenopus;hispidus;Stenopus hispidus;3
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;1;Diadema;antillarum;Diadema antillarum;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;1;Panulirus;argus;Panulirus argus;3
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;2;Stenopus;hispidus;Stenopus hispidus;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;2;Diadema;antillarum;Diadema antillarum;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;2;Otros;erizos;Otros erizos;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;2;Octopus;sp.;Octopus sp.;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;2;Strombus;gigas;Strombus gigas;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;3;Diadema;antillarum;Diadema antillarum;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;3;Strombus;gigas;Strombus gigas;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;4;Strombus;gigas;Strombus gigas;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;5;Panulirus;argus;Panulirus argus;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;6;ND;ND;ND ND;0
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Castro;ND;ND;6;ND;28;ND;7;ND;ND;ND ND;0
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Castro;ND;ND;6;ND;28;ND;8;ND;ND;ND ND;0
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Castro;ND;ND;6;ND;28;ND;9;Strombus;gigas;Strombus gigas;1
28;5;2015;Quintana Roo;Banco Chinchorro;Zona Nucleo Cayo Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jacobo Caamal;ND;ND;6;ND;28;ND;10;ND;ND;ND ND;0
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;William Balam;ND;ND;14;ND;28;ND;1;Stenopus;hispidus;Stenopus hispidus;3
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;William Balam;ND;ND;14;ND;28;ND;1;Diadema;antillarum;Diadema antillarum;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;William Balam;ND;ND;14;ND;28;ND;1;Otros;erizos;Otros erizos;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;William Balam;ND;ND;14;ND;28;ND;1;Strombus;gigas;Strombus gigas;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;William Balam;ND;ND;14;ND;28;ND;2;Stenopus;hispidus;Stenopus hispidus;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;William Balam;ND;ND;14;ND;28;ND;2;Diadema;antillarum;Diadema antillarum;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;William Balam;ND;ND;14;ND;28;ND;2;Otros;erizos;Otros erizos;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;William Balam;ND;ND;14;ND;28;ND;3;Panulirus;argus;Panulirus argus;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;William Balam;ND;ND;14;ND;28;ND;3;Pterois;volitans;Pterois volitans;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;14;ND;28;ND;4;Stenopus;hispidus;Stenopus hispidus;3
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;14;ND;28;ND;4;Otros;erizos;Otros erizos;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;14;ND;28;ND;5;Stenopus;hispidus;Stenopus hispidus;2
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;14;ND;28;ND;6;Stenopus;hispidus;Stenopus hispidus;5
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;14;ND;28;ND;6;Otros;erizos;Otros erizos;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jose Castro;ND;ND;14;ND;28;ND;7;Stenopus;hispidus;Stenopus hispidus;4
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jose Castro;ND;ND;14;ND;28;ND;8;Stenopus;hispidus;Stenopus hispidus;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jose Castro;ND;ND;14;ND;28;ND;8;Otros;erizos;Otros erizos;3
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jose Castro;ND;ND;14;ND;28;ND;9;Stenopus;hispidus;Stenopus hispidus;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jose Castro;ND;ND;14;ND;28;ND;9;Otros;erizos;Otros erizos;3
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte;18.68282;-87.38642;Arrecife coralino;No Pesca;Refugio pesquero;RB Banco Chinchorro;Jacobo Caamal;ND;ND;14;ND;28;ND;10;ND;ND;ND ND;0
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;1;Stenopus;hispidus;Stenopus hispidus;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;1;Otros;erizos;Otros erizos;2
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;2;Stenopus;hispidus;Stenopus hispidus;3
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;2;Diadema;antillarum;Diadema antillarum;2
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;2;Otros;erizos;Otros erizos;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;3;Stenopus;hispidus;Stenopus hispidus;3
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;3;Diadema;antillarum;Diadema antillarum;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;3;Strombus;gigas;Strombus gigas;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;William Balam;ND;ND;6;ND;28;ND;3;Pterois;volitans;Pterois volitans;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;4;Stenopus;hispidus;Stenopus hispidus;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;4;Otros;erizos;Otros erizos;6
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;5;Stenopus;hispidus;Stenopus hispidus;3
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;5;Otros;erizos;Otros erizos;7
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;5;Panulirus;argus;Panulirus argus;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;5;Holothuroidea;sp.;Holothuroidea sp.;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;6;Stenopus;hispidus;Stenopus hispidus;2
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;6;Otros;erizos;Otros erizos;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;6;Strombus;gigas;Strombus gigas;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Erik Leonel Xicum Mendoza;ND;ND;6;ND;28;ND;6;Holothuroidea;sp.;Holothuroidea sp.;1
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Castro;ND;ND;6;ND;28;ND;7;Otros;erizos;Otros erizos;2
29;5;2015;Quintana Roo;Banco Chinchorro;ZRP40 Cañones Norte (Control);18.77204;-87.31446;Arrecife coralino;Pesca;Ninguna;RB Banco Chinchorro;Jose Castro;ND;ND;6;ND;28;ND;8;Otros;erizos;Otros erizos;4
